0,51.5092869601181,-0.161032665963723,-0.0126585688398785,0.0468453844438251,-1.542892291
0.5,51.5092722218434,-0.161028998313637,0.118748976560032,-0.00382116683391825,-3.797893258
1,51.5092758588258,-0.161031903651934,0.248997458759741,0.0210830050346488,0.7524558213
1.5,51.5092791559537,-0.161032110181675,0.474919154421763,-0.000524721099154498,0.4148978505
2,51.5092826642179,-0.161032176700303,0.68072379079637,0.0153016440435661,-0.5568027645
2.5,51.5092874767319,-0.161032436956147,0.930702465241121,0.0140619498567662,0.5167194414
3,51.5092927540736,-0.161031656738768,1.17812213208911,0.0242660519180995,0.3166329071
3.5,51.509298622357,-0.161030705264293,1.22505893281043,-0.00185753109686935,1.111880414
4,51.5093047463428,-0.161030048596795,1.30560973818746,-0.0142269387020188,-3.369979983
4.5,51.5093106620286,-0.161029299487285,1.18482553186375,-0.0118128795549149,-0.4772283428
5,51.5093163772909,-0.161028911586568,1.25998305664237,0.00109961907471834,-0.2534171881
5.5,51.5093224482623,-0.161028639213734,1.27035468714954,-0.0195892412138782,0.6497443109
6,51.5093280965515,-0.16102828747904,1.25509366214024,0.0110386994536583,-1.791630201
6.5,51.5093337885544,-0.16102772848061,1.23887196824105,0.0271437726800255,2.774989593
7,51.5093395766956,-0.161027308371101,1.23324517578728,0.00752405234773031,-0.7101913623
7.5,51.5093452748653,-0.161026804885927,1.30520701279643,0.0107338022787577,1.390454435
8,51.5093510592067,-0.161026298243721,1.22187027378846,0.00481680409305023,-2.335209994
8.5,51.5093566561731,-0.161025886598729,1.28271034084997,-0.00695699311415072,-2.759249961
9,51.5093624138975,-0.161025508755166,1.21653862052155,0.00697138866308103,-1.74049108
9.5,51.5093679980721,-0.161025072969131,1.32251086087525,0.0368607185377419,7.057184779
10,51.509373794869,-0.16102465286214,1.19600749488607,0.0438528225163143,3.352186932
10.5,51.5093793455889,-0.161024333263144,1.2742820758852,0.0238976473275065,1.428251974
11,51.5093851247307,-0.161024176709733,1.235675970412,0.0104527631931869,1.503775517
11.5,51.5093907196525,-0.16102396183798,1.31113023124778,0.0191770500457941,-0.122233788
12,51.5093965288526,-0.16102385714971,1.21489496160101,-0.000293783948252895,-0.1586778482
