0,51.5092544613452,-0.16104548490271,-0.0160045250227091,0.0472025475672951,0
0.5,51.5092544164542,-0.161045482517622,-0.00577816653839173,-0.0324787800470511,-3.79780510777514
1,51.5092550000123,-0.161045507454662,0.224792772008722,0.0168487242057442,0.742854331423426
1.5,51.5092567524355,-0.161045461115595,0.505550680233897,-0.000855710806922162,1.14781318794084
2,51.5092593586737,-0.161045403074494,0.632000761668505,0.014299673035772,0.444541637298268
2.5,51.5092628637106,-0.161045333288039,0.883482708844393,0.0064634078867642,0.97910569779922
3,51.5092674916549,-0.161045187490391,1.13221807970642,0.0298913265708481,1.27333123620362
3.5,51.5092727031329,-0.161044981541107,1.17884219003397,0.0276906463575665,1.551922733693
4,51.5092786789806,-0.161044894634021,1.43535064922011,0.00113106679036865,-0.512026946944602
4.5,51.5092843412907,-0.161044964266723,1.13718977140099,-0.0172286242943943,-0.367313580821555
5,51.5092898239478,-0.161045002536364,1.27794310635991,0.00302644730209545,-0.131808206604167
5.5,51.5092957560533,-0.161045000738392,1.34943283102613,-0.00169409992926937,0.153481254390178
6,51.5093019126877,-0.161045040941511,1.38432456997977,-0.00830411631520235,-0.620419911068981
6.5,51.5093079793651,-0.161045056085429,1.32587139501872,0.00223814519567352,0.441922147863091
7,51.5093136417224,-0.161044996716971,1.21384271264252,0.0124472779493863,0.307796024685977
7.5,51.5093195735322,-0.161044906857454,1.39419116418249,0.0124983257377477,0.775406362963175
8,51.509325460432,-0.16104482837331,1.25095884911307,0.00977742383960812,0.177896480064218
8.5,51.5093314373426,-0.161044859726013,1.38527070261061,-0.0142450289920318,-0.552992312479217
9,51.5093371442619,-0.161044977500028,1.18912027929623,-0.0178291338613772,-0.922609780122872
9.5,51.5093431199369,-0.161044930625374,1.4280903134334,0.0235451932905574,1.48351967032548
10,51.5093488691117,-0.161044630079447,1.17513086124444,0.054462458510289,2.25325364875145
10.5,51.5093545275437,-0.161044287210287,1.31787629471942,0.0428107919418361,2.07757321488789
11,51.5093600519389,-0.16104398323415,1.16725116679193,0.0417862244948375,1.85547671874286
11.5,51.5093658919848,-0.161043731691754,1.39209279330454,0.0301263909488563,1.22370718866021
12,51.5093715535664,-0.161043573898006,1.16719431012752,0.016158839797153,0.769045590588448
12.5,51.5093773952842,-0.161043448285208,1.39276506433607,0.0183397884687421,0.768444703387969
13,51.5093831024501,-0.161043387389712,1.18396736189751,0.00153656461538207,-0.00548197064579133
13.5,51.5093888994987,-0.161043449383557,1.36412658337256,-0.0157092761322782,-0.759198844923612
14,51.509394516212,-0.161043600627519,1.1697980708361,-0.0247047234176218,-1.16610767706581
14.5,51.5094002228896,-0.161043741166491,1.33985962406302,-0.0158809875650292,-0.594749631562611
15,51.509405614881,-0.161043884692672,1.10177734350357,-0.0227627317517343,-1.30846100747009
15.5,51.5094112281573,-0.161044213157792,1.35214247583937,-0.0616004265608344,-2.87393099555703
16,51.5094170171091,-0.16104471062881,1.24334126118354,-0.0743079422994975,-3.26505781493012
16.5,51.5094228071229,-0.161045171279751,1.31990387138043,-0.0567212718034482,-2.41928974195339
17,51.5094286900022,-0.161045529775203,1.30143911957544,-0.0449180881816833,-1.93612130697753
17.5,51.5094347533493,-0.161045864485588,1.3826317531503,-0.0475658348794912,-2.00962945156614
18,51.5094405920209,-0.161046191793134,1.24080683372546,-0.043964959565203,-1.9972791243018
18.5,51.5094466111767,-0.161046485501518,1.40835770106009,-0.0385544713124217,-1.49083802298682
19,51.5094522271999,-0.16104669306528,1.13857537812973,-0.0220073460922483,-1.1515102946531
19.5,51.5094582934859,-0.161046817519783,1.49774810887244,-0.013972368934323,-0.315416226856068
20,51.5094640458025,-0.161046848393381,1.12755906301995,0.00249293995544628,-0.0683680119119971
20.5,51.5094695734608,-0.161046855356863,1.30170783650632,-0.00338878917914284,-0.0217122162192532
21,51.509475190874,-0.161046900008519,1.21375607622266,-0.00816787624876419,-0.546671757667362
21.5,51.5094809428624,-0.161046884095164,1.32622937459306,0.0094738621194073,0.74449960631867
22,51.5094865151793,-0.161046799690341,1.17953205512622,0.0132920608704135,0.338585562865301
22.5,51.5094919078558,-0.161046814214832,1.21426591840579,-0.0127329491729571,-0.531178413031914
23,51.5094975252221,-0.161046827978973,1.274947691914,0.00566403867406731,0.355967952624876
23.5,51.5095030077112,-0.161046750596608,1.18144919674523,0.0143012783213546,0.653277756251937
24,51.5095087149438,-0.161046705886624,1.33191396902611,0.000542894606251785,-0.0931083928322649
24.5,51.5095144223375,-0.16104673221606,1.22664957954235,-0.00659508746788973,-0.236764279985604
25,51.5095202645521,-0.161046758458384,1.35133466010964,-0.0015779365574775,-0.0844297088204884
25.5,51.5095261966416,-0.161046787055568,1.29805294237388,-0.00564580585872926,-0.260283535353444
26,51.5095319938735,-0.161046832710638,1.28433630897567,-0.0068248075889789,-0.302846233982725
26.5,51.509537700377,-0.161046970333758,1.25961727519969,-0.0277085455739705,-1.42153036388569
27,51.5095434509177,-0.16104720226525,1.29357895141532,-0.0353513945194327,-1.46185643075894
27.5,51.5095492472489,-0.161047341082959,1.28712737389135,-0.0080219086659968,-0.250534161805128
28,51.5095551343564,-0.161047388451643,1.32598230044551,-0.00556602799134933,-0.324811860594815
28.5,51.5095609316117,-0.161047411942157,1.26479456469919,-0.00164870881361741,0.035069133061546
29,51.5095667285045,-0.161047487131969,1.30748887609659,-0.0165944328599691,-0.96253420022935
29.5,51.5095725698825,-0.161047648162135,1.29443069690805,-0.0263950065550032,-1.00849179114958
30,51.509578410874,-0.161047840019136,1.30342519521218,-0.0268112622229728,-1.33991580785338
30.5,51.5095843410018,-0.161048085482403,1.33084752640663,-0.0391736128087971,-1.61924824372795
31,51.5095901369405,-0.161048272134016,1.26089092077768,-0.01663749739422,-0.683214457659686
31.5,51.5095957990988,-0.161048368304535,1.2592541755134,-0.0110547552353165,-0.53125536432189
32,51.509601506084,-0.161048342905815,1.27735702693864,0.0137336832079015,0.849489631327382
32.5,51.5096070783782,-0.161048277898515,1.21373419954619,0.0057313590203614,-0.015302776455994
33,51.5096115713921,-0.161048387276995,0.850000686513136,-0.0298306790286346,-1.72531575335947
33.5,51.5096152550817,-0.161048550379785,0.798463431759266,-0.017618841660481,-1.43995404698581
34,51.5096176364682,-0.161048619725298,0.341905048522929,-0.00403577744159588,-0.642059362349174
34.5,51.5096187411395,-0.161048398856512,0.178540872276796,0.0549609870619164,14.8655340570853
35,51.5096198955804,-0.161047640132411,0.311722642865231,0.14062366779516,29.7326963589735
35.5,51.5096207815536,-0.161046558627868,0.116939550940346,0.15685191309322,44.8621332633164
36,51.5096215911033,-0.161044856177214,0.224378305655983,0.292066082144121,60.5200299792426
36.5,51.5096220374467,-0.161043066831711,0.0117776843202707,0.217927636859271,75.9021925621403
37,51.5096222101432,-0.161040796941615,0.0570831714195385,0.383256802874959,90.1949824565919
37.5,51.5096220643525,-0.161039026504525,-0.0951078270261095,0.149630816439061,104.840226275652
38,51.5096216017258,-0.161037166902389,-0.10842671550703,0.334216367351406,118.631785446296
38.5,51.5096209818487,-0.16103576699615,-0.158588032413997,0.0964955553080637,132.087591660486
39,51.5096201737772,-0.161034641231464,-0.194665190418973,0.19818918182702,145.909147702715
39.5,51.5096190925489,-0.161033804829428,-0.272740809649813,0.0586997697284057,162.556557238405
40,51.5096181268289,-0.16103354298208,-0.174393407670388,0.020719072046085,178.23703404485
40.5,51.50961677915,-0.161033482678789,-0.387723847108034,-0.00026879392778293,178.564184522404
41,51.5096143531395,-0.161033384907591,-0.646303153069157,0.023266990794424,178.554640790478
41.5,51.5096109833587,-0.161033359156392,-0.822306502675307,-0.0102083372967945,180.898928098926
42,51.5096065356183,-0.161033526051453,-1.1068741174279,-0.0322496534537867,181.783744239451
42.5,51.5096010991801,-0.161033679808186,-1.28168083451073,-0.0137194412242585,180.238425372173
43,51.5095950773546,-0.161033651403516,-1.38075605511206,0.0163085176551866,179.424284699718
43.5,51.5095892353125,-0.161033632460141,-1.24339508010831,-0.00694438719268303,180.343850313536
44,51.5095833032539,-0.161033673863283,-1.37359912139627,-0.00491212350578407,180.155227518105
44.5,51.5095773264021,-0.161033742297618,-1.29940066645052,-0.0127154119874295,180.663496215703
45,51.5095715742341,-0.161033792477511,-1.26634632213723,-0.00294415763550842,179.960291969279
45.5,51.5095660465977,-0.161033807409231,-1.20454868844623,-0.00146371733503147,180.232866286227
46,51.5095601147362,-0.161033886798861,-1.40071704595814,-0.0177152965336531,180.72412074466
46.5,51.5095543626584,-0.161033973349132,-1.1953906705611,-0.00802946048225991,180.351785303915
47,51.5095487453597,-0.161033948763842,-1.28813499499254,0.0114239740115786,179.335253702188
47.5,51.5095432635678,-0.161033795494234,-1.17195450692302,0.0281824768013604,178.665653369122
48,51.5095377822316,-0.161033598265137,-1.25310851917046,0.0268281586604731,178.761847928169
48.5,51.5095318508186,-0.161033479253453,-1.36655546858015,0.00931297890402352,179.803480837959
